CHECKOUT, 0.71216, 1.0, 0.81161, 0.30019, 0.0, 0.35759, 0.38351, 0.36655, 0.32048, 0.29344
CHECKOUT, 0.62481, 1.0, 0.72412, 0.27279, 0.0, 0.38562, 0.4192, 0.39451, 0.35411, 0.32969
CASH, 0.03807, 1.0, 0.06937, 0.0, 0.88838, -0.02471, 2.10026, 0.04444, -0.1088, 1.85369
CASH, 0.0, 1.0, 0.17034, 0.03541, 0.87755, -0.51133, 2.89576, 0.06904, -0.39068, 2.47855
CASH, 0.0, 1.0, 0.08836, 0.00094, 0.8649, -0.11213, 2.04637, 0.0786, -0.11011, 1.75477
CREDIT, 0.34913, 0.31139, 1.0, 0.62338, 0.0, 0.21614, 0.21148, 0.29636, 0.24994, 0.1731
CREDIT, 1.0, 0.0, 0.03229, 0.34727, 0.51011, 0.37133, 0.12302, 0.13104, 0.20925, 0.24969
CREDIT, 0.0, 0.71603, 0.89071, 1.0, 0.91122, -0.11902, 0.29061, 0.39054, 0.45306, 0.40228
INIT, 0.0, 0.77968, 1.0, 0.75704, 0.41397, 0.05957, 0.81093, 1.02325, 0.78912, 0.45851
INIT, 0.0, 0.81478, 1.0, 0.69181, 0.19776, 0.02055, 0.82923, 1.01305, 0.70717, 0.21682
INIT, 0.0, 0.83375, 1.0, 0.614, 0.13676, 0.08089, 0.86411, 1.02028, 0.65768, 0.20935
ALCOHOL, 0.0, 1.0, 0.52372, 0.30961, 0.0212, 0.73552, 2.03879, 1.41808, 1.13903, 0.76316
ALCOHOL, 0.0, 1.0, 0.65656, 0.45917, 0.12873, 0.72235, 1.87402, 1.47849, 1.25117, 0.8706
ALCOHOL, 0.0, 1.0, 0.61701, 0.37256, 0.04055, 0.74029, 1.83882, 1.41809, 1.14955, 0.78484
NON-ALCOHOL, 0.32241, 0.97071, 1.0, 0.00852, 0.0, 0.82008, 2.3901, 2.46104, 0.0599, 0.03927
NON-ALCOHOL, 0.17324, 0.9461, 1.0, 0.11436, 0.0, 0.61011, 1.9339, 2.02623, 0.50926, 0.31337
NON-ALCOHOL, 0.1681, 0.94509, 1.0, 0.10531, 0.0, 0.7235, 1.84791, 1.92737, 0.63263, 0.48023
FOOD, 0.17919, 0.97608, 1.0, 0.9569, 0.0, 0.45366, 1.99663, 2.04293, 1.95949, 0.10672
FOOD, 0.17401, 0.97202, 1.0, 0.9565, 0.0, 0.46431, 1.88856, 1.9385, 1.86087, 0.15373
FOOD, 0.12613, 0.97578, 1.0, 0.9484, 0.0, 0.40134, 2.6461, 2.71008, 2.57374, 0.0681
UNDO, 1.0, 0.06699, 0.04601, 0.0, 0.02528, 2.08642, 0.60123, 0.56784, 0.4946, 0.53484
UNDO, 1.0, 0.02319, 0.0, 0.05601, 0.1824, 2.18656, -0.17756, -0.23368, -0.09812, 0.20777
UNDO, 1.0, 0.04964, 0.0, 0.09316, 0.23673, 1.75722, -0.06116, -0.15614, 0.0221, 0.2968
CHECKOUT, 1.0, 0.28009, 0.0, 0.30211, 0.61643, 0.37334, 0.05685, -0.06629, 0.06653, 0.20471
CHECKOUT, 1.0, 0.23564, 0.0, 0.28591, 0.58351, 0.40857, 0.02529, -0.09287, 0.0505, 0.19973
CHECKOUT, 1.0, 0.25211, 0.0, 0.24491, 0.56583, 0.42816, 0.08011, -0.03722, 0.07676, 0.22611
CASH, 0.28803, 1.0, 0.41202, 0.9713, 0.0, -1.14195, 3.71683, -0.29573, 3.52094, -3.10755
CASH, 0.35509, 1.0, 0.50239, 0.96659, 0.0, -0.87424, 3.58161, 0.14349, 3.35079, -3.3276
